idcomm,name,dname,zone,type,announce,ownership,area,agency,num_male,num_female,num_family,num_board,num_house
102701019,ชุมชนเพชรคลองจั่น,บึงกุ่ม,กรุงเทพตะวันออก,ชุมชนแออัด,15-ธ.ค.-40,บุกรุก,2.6,กรุงเทพมหานคร,102,129,64,7,64
102705006,ชุมชนโพธิ์ทอง,บึงกุ่ม,กรุงเทพตะวันออก,ชุมชนแออัด,16-ต.ค.-35,ตนเอง,5,,173,159,70,7,70
102701007,ชุมชนวัดพิชัย,บึงกุ่ม,กรุงเทพตะวันออก,ชุมชนแออัด,16-ต.ค.-35,เช่า,15,กรมการศาสนา,591,609,145,8,145
102701028,ชุมชนสามัคคีพัฒนา,บึงกุ่ม,กรุงเทพตะวันออก,ชุมชนแออัด,21-มิ.ย.-42,เช่า,40.44,,864,"1,124.00",550,15,550
102701008,ชุมชนสุวรรณประสิทธิ์ 1,บึงกุ่ม,กรุงเทพตะวันออก,ชุมชนแออัด,16-ต.ค.-35,ตนเอง,10.55,,170,177,101,8,101
102701009,ชุมชนสุวรรณประสิทธิ์ 2,บึงกุ่ม,กรุงเทพตะวันออก,ชุมชนแออัด,16-ต.ค.-35,ตนเอง,6.75,,169,174,88,7,88
102701010,ชุมชนสุวรรณประสิทธิ์ 3,บึงกุ่ม,กรุงเทพตะวันออก,ชุมชนแออัด,16-ต.ค.-35,ตนเอง,7,,266,293,101,7,101
102701023,ชุมชนหมู่บ้านคลองกุ่มนิเวศน์,บึงกุ่ม,กรุงเทพตะวันออก,ชุมชนหมู่บ้านจัดสรร,19-พ.ย.-41,ตนเอง,38,,"1,112.00","1,112.00",742,25,742
102705022,ชุมชนหมู่บ้านคลองจั่นวิล่า 2,บึงกุ่ม,กรุงเทพตะวันออก,ชุมชนหมู่บ้านจัดสรร,17-ก.ค.-41,ตนเอง,7,,205,243,164,7,164
102705033,ชุมชนหมู่บ้านเคหะธานี 2 รามอินทรา,บึงกุ่ม,กรุงเทพตะวันออก,ชุมชนหมู่บ้านจัดสรร,17-พ.ย.-46,ตนเอง,101,,959,"1,101.00",743,15,743
102705038,ชุมชนหมู่บ้านธนะธานี 3,บึงกุ่ม,กรุงเทพตะวันออก,ชุมชนหมู่บ้านจัดสรร,7-ม.ค.-53,ตนเอง,10,,107,118,107,7,107
102701015,ชุมชนหมู่บ้านธนะสิน โครงการ 1,บึงกุ่ม,กรุงเทพตะวันออก,ชุมชนหมู่บ้านจัดสรร,5-ก.ค.-40,ตนเอง,60,,559,639,360,17,360
102701024,ชุมชนหมู่บ้านธนะสิน โครงการ 5-6,บึงกุ่ม,กรุงเทพตะวันออก,ชุมชนหมู่บ้านจัดสรร,16-ธ.ค.-41,ตนเอง,28,,701,710,586,15,586
102704016,ชุมชนหมู่บ้านปัญจมิตร 3,บึงกุ่ม,กรุงเทพตะวันออก,ชุมชนหมู่บ้านจัดสรร,5-ส.ค.-40,ตนเอง,30,,96,106,81,7,81
102701027,ชุมชนหมู่บ้านปัฐวิกรณ์ 1,บึงกุ่ม,กรุงเทพตะวันออก,ชุมชนหมู่บ้านจัดสรร,2-พ.ค.-42,ตนเอง,200,,820,833,475,9,457
102705013,ชุมชนหมู่บ้านร่มไทร,บึงกุ่ม,กรุงเทพตะวันออก,ชุมชนหมู่บ้านจัดสรร,18-ก.ย.-39,ตนเอง,10,,358,472,265,8,265
102702030,ชุมชนหมู่บ้านวรรณจิตร,บึงกุ่ม,กรุงเทพตะวันออก,ชุมชนหมู่บ้านจัดสรร,21-ต.ค.-42,ตนเอง,6,,221,217,80,7,80
102701018,ชุมชนหมู่บ้านวังทองวิลล่า,บึงกุ่ม,กรุงเทพตะวันออก,ชุมชนหมู่บ้านจัดสรร,20-ต.ค.-40,ตนเอง,13,,368,373,231,7,231
102701026,ชุมชนหมู่บ้านวังทองวิลเลจ 1,บึงกุ่ม,กรุงเทพตะวันออก,ชุมชนหมู่บ้านจัดสรร,23-มี.ค.-42,ตนเอง,30,,550,565,405,12,405
102704014,ชุมชนหมู่บ้านสราญรมย์,บึงกุ่ม,กรุงเทพตะวันออก,ชุมชนหมู่บ้านจัดสรร,23-พ.ค.-40,ตนเอง,50,,922,982,556,13,556
102704021,ชุมชนหมู่บ้านสามัคคี 53,บึงกุ่ม,กรุงเทพตะวันออก,ชุมชนหมู่บ้านจัดสรร,12-เม.ย.-41,ตนเอง,88,,940,952,558,15,558
102701031,ชุมชนหมู่บ้านสุวรรณนิเวศน์,บึงกุ่ม,กรุงเทพตะวันออก,ชุมชนหมู่บ้านจัดสรร,21-ต.ค.-42,ตนเอง,50,,"1,150.00","1,354.00","1,033.00",12,"1,033.00"
102701017,ชุมชนหมู่บ้านเสริมมิตร,บึงกุ่ม,กรุงเทพตะวันออก,ชุมชนหมู่บ้านจัดสรร,2-ต.ค.-40,ตนเอง,65,,380,420,372,12,372
102705012,ชุมชนหมู่บ้านเสริมศิริ,บึงกุ่ม,กรุงเทพตะวันออก,ชุมชนหมู่บ้านจัดสรร,10-ส.ค.-39,ตนเอง,75,,150,169,177,9,177
102705034,ชุมชนหมู่บ้านอัมรินทร์นิเวศน์ 2,บึงกุ่ม,กรุงเทพตะวันออก,ชุมชนหมู่บ้านจัดสรร,12-พ.ย.-47,ตนเอง,100,,308,373,255,9,255
102704035,ชุมชนหมู่บ้านอินทรารักษ์ 2,บึงกุ่ม,กรุงเทพตะวันออก,ชุมชนหมู่บ้านจัดสรร,12-พ.ย.-47,ตนเอง,10,,452,937,315,8,315
102704025,ชุมชนหลังหมู่บ้านฉัตรแก้ว,บึงกุ่ม,กรุงเทพตะวันออก,ชุมชนชานเมือง,6-ม.ค.-42,ตนเอง,38,,102,128,60,7,60
102701011,ชุมชนอัสลามคลองกุ่ม,บึงกุ่ม,กรุงเทพตะวันออก,ชุมชนแออัด,16-ต.ค.-35,เช่า,20,,790,802,215,9,215
100704009,ชุมชนเคหะชุมชนบ่อนไก่,ปทุมวัน,กรุงเทพใต้,เคหะชุมชน,20-ส.ค.-40,เช่า,110,,"3,347.00","4,081.00","1,532.00",15,"1,532.00"
100701016,ชุมชนจรัสเมือง,ปทุมวัน,กรุงเทพใต้,ชุมชนเมือง,13-ส.ค.-51,เช่า,2,สนง.ทรัพย์สินฯ,91,111,32,7,32
100701001,ชุมชนชาวชูชีพ,ปทุมวัน,กรุงเทพใต้,ชุมชนแออัด,7-ก.ค.-35,เช่า,5,,437,543,100,7,100
100704002,ชุมชนซอยโปโล,ปทุมวัน,กรุงเทพใต้,ชุมชนแออัด,7-ก.ค.-35,เช่า,30,,987,"1,188.00",178,14,178
100704003,ชุมชนซอยพระเจน,ปทุมวัน,กรุงเทพใต้,ชุมชนแออัด,7-ก.ค.-35,เช่า,42,,"2,982.00","3,003.00",470,14,470
100704004,ชุมชนซอยร่วมฤดี,ปทุมวัน,กรุงเทพใต้,ชุมชนแออัด,7-ก.ค.-35,เช่า,5,,787,938,132,8,132
100701005,ชุมชนตรอกสลักหิน,ปทุมวัน,กรุงเทพใต้,ชุมชนแออัด,7-ก.ค.-35,เช่า,7,,420,455,229,10,229
100701010,ชุมชนบ้านครัวใต้,ปทุมวัน,กรุงเทพใต้,ชุมชนแออัด,21-ก.ค.-42,เช่า,40,,616,664,242,10,242
100704008,ชุมชนพัฒนาบ่อนไก่,ปทุมวัน,กรุงเทพใต้,ชุมชนแออัด,11-ก.ย.-38,เช่า,4,,874,923,462,13,462
100702012,ชุมชนแฟลต สน.ปทุมวัน,ปทุมวัน,กรุงเทพใต้,ชุมชนอาคารสูง,15-ก.ค.-45,สวัสดิการ,4,สนง.ตำรวจฯ,287,230,186,9,186
100701014,ชุมชนแฟลตการรถไฟ,ปทุมวัน,กรุงเทพใต้,ชุมชนอาคารสูง,23-มิ.ย.-46,สวัสดิการ,3,การรถไฟฯ,108,107,176,7,176
100701017,ชุมชนริมคลองนางหงส์,ปทุมวัน,กรุงเทพใต้,ชุมชนแออัด,4-ก.ค.-54,,2,,249,275,106,7,106
100701011,ชุมชนวัดชัยมงคล,ปทุมวัน,กรุงเทพใต้,ชุมชนแออัด,21-ก.ค.-42,ตนเองและเช่า,5,,980,690,339,12,339
100701015,ชุมชนวัดดวงแข,ปทุมวัน,กรุงเทพใต้,ชุมชนแออัด,23-พ.ย.-47,เช่า,3,กรมการศาสนา,190,220,66,7,66
100701006,ชุมชนวัดบรมนิวาส,ปทุมวัน,กรุงเทพใต้,ชุมชนแออัด,7-ก.ค.-35,เช่า,7,,618,732,105,7,105
100701013,ชุมชนวัดสามง่าม,ปทุมวัน,กรุงเทพใต้,ชุมชนเมือง,15-ส.ค.-45,ตนเอง,25,,196,248,316,9,316
100703007,ชุมชนหลังวัดปทุมวนาราม,ปทุมวัน,กรุงเทพใต้,ชุมชนแออัด,7-ก.ค.-35,เช่า,44,สนง.ทรัพย์สินฯ,516,773,217,9,217
